word,original_word,length,frequency,log_frequency,predictability,skip_probability,total_occurrences
of,of,2,11577.240000000003,4.063605036452091,0.0015498190613260252,0.7272727272727273,11
april,April,5,20.650000000000002,1.3149200559924201,0.0,0.7272727272727273,11
from,from,4,2039.06,3.309430005221756,0.00010000000000000003,0.7272727272727273,11
moved,moved,5,69.33000000000001,1.8409212001987714,0.00010000000000000003,0.7272727272727273,11
a,a,1,20415.269999999997,4.309955128012859,0.10700587580880037,0.7272727272727273,11
and,and,3,13387.839999999998,4.126710513400981,0.03843323249154671,0.7272727272727273,11
year,year,4,277.92,2.443919801103024,0.00018998368518317662,0.7272727272727273,11
driver,driver,6,47.37,1.6755033847279568,0.0,0.7272727272727273,11
dot,Dot,3,6.630000000000001,0.8215135284047735,0.0,0.7272727272727273,11
the,the,3,29449.179999999997,4.4690732065447465,0.17456529468861962,0.7272727272727273,11
to,to,2,22677.84,4.3556016868719265,0.0,0.7272727272727273,11
the,the,3,29449.179999999997,4.4690732065447465,0.013799471389618843,0.7272727272727273,11
study,study,5,49.040000000000006,1.6905504615103586,0.00010140433711563094,0.7272727272727273,11
live,Live,4,344.5900000000001,2.537302670071283,0.0,0.7272727272727273,11
only,only,4,1083.7099999999998,3.0349130808650098,0.007995041677981542,0.7272727272727273,11
knew,knew,4,368.96,2.5669792856146043,0.007239972600613719,0.7272727272727273,11
in,in,2,9773.410000000002,3.990046118048168,0.5297934097839557,0.7272727272727273,11
as,as,2,2217.02,3.3457696109541177,0.0005520123967132156,0.7272727272727273,11
as,as,2,2217.02,3.3457696109541177,0.0002967066632333535,0.7272727272727273,11
same,same,4,417.17999999999995,2.620323479769259,0.005884576988806949,0.7272727272727273,11
1728,1728,4,1.0,0.0,0.0,0.7272727272727273,11
in,in,2,9773.410000000002,3.990046118048168,0.013810655839468082,0.7272727272727273,11
a,a,1,20415.269999999997,4.309955128012859,0.005292513691102966,0.7272727272727273,11
to,to,2,22677.84,4.3556016868719265,0.0,0.7272727272727273,11
the,the,3,29449.179999999997,4.4690732065447465,0.44892622209026956,0.7272727272727273,11
he,he,2,7637.199999999998,3.882934163885179,0.05900968676403739,0.7272727272727273,11
to,to,2,22677.84,4.3556016868719265,0.011925399007711158,0.7272727272727273,11
the,the,3,29449.179999999997,4.4690732065447465,0.009704474496153614,0.7272727272727273,11
the,the,3,29449.179999999997,4.4690732065447465,0.0,0.7272727272727273,11
a,a,1,20415.269999999997,4.309955128012859,0.1838900330275983,0.7272727272727273,11
of,of,2,11577.240000000003,4.063605036452091,0.397761597615867,0.7272727272727273,11
as,as,2,2217.02,3.3457696109541177,0.0024572216437560843,0.7272727272727273,11
george,George,6,146.54999999999998,2.165985822774455,0.0,0.7272727272727273,11
obituary,obituary,8,1.33,0.1238516409670858,0.00010000000000000003,0.7272727272727273,11
to,to,2,22677.84,4.3556016868719265,0.0009937832506425966,0.7272727272727273,11
his,his,3,2124.7799999999997,3.3273139698064678,0.000394457946458328,0.7272727272727273,11
he,he,2,7637.199999999998,3.882934163885179,0.0,0.7272727272727273,11
in,in,2,9773.410000000002,3.990046118048168,0.0,0.7272727272727273,11
of,of,2,11577.240000000003,4.063605036452091,0.24794050060466158,0.7272727272727273,11
the,"""The",3,29449.179999999997,4.4690732065447465,0.00010000000000000003,0.7272727272727273,11
of,of,2,11577.240000000003,4.063605036452091,0.49529607194464026,0.7272727272727273,11
an,an,2,1864.1399999999996,3.2704785254773365,0.0,0.7272727272727273,11
within,Within,6,59.159999999999975,1.7720281653248549,0.0,0.7272727272727273,11
and,and,3,13387.839999999998,4.126710513400981,0.00017088013904918684,0.7272727272727273,11
the,The,3,29449.179999999997,4.4690732065447465,0.0,0.7272727272727273,11
18,"18,",2,1.0,0.0,0.00010000000000000003,0.7272727272727273,11
april,April,5,20.650000000000002,1.3149200559924201,0.00010000000000000003,0.7272727272727273,11
came,Came,4,463.7299999999999,2.666265192538056,0.0,0.7272727272727273,11
movies,movies,6,46.0,1.662757831681574,0.00010000000000000003,0.7272727272727273,11
a,a,1,20415.269999999997,4.309955128012859,0.010700587580880036,0.7272727272727273,11
hat,"Hat,",3,64.18000000000002,1.807399712759485,0.0,0.7272727272727273,11
actor,actor,5,26.329999999999988,1.4204508591060685,0.00010000000000000003,0.7272727272727273,11
victory,victory,7,21.449999999999992,1.3314272965207432,0.0,0.7272727272727273,11
in,in,2,9773.410000000002,3.990046118048168,0.0,0.7272727272727273,11
aldous,Aldous,6,1.0,0.0,0.00010000000000000003,0.7272727272727273,11
of,of,2,11577.240000000003,4.063605036452091,0.0015498190613260252,0.7272727272727273,11
and,and,3,13387.839999999998,4.126710513400981,0.02050561668590242,0.7272727272727273,11
wife,wife,4,348.92,2.5427258638037915,0.07631613656670265,0.7272727272727273,11
a,a,1,20415.269999999997,4.309955128012859,0.03890033027598232,0.7272727272727273,11
7,"7,",1,1.0,0.0,0.00010000000000000003,0.7272727272727273,11
to,to,2,22677.84,4.3556016868719265,0.0,0.7272727272727273,11
of,of,2,11577.240000000003,4.063605036452091,0.5640984370067513,0.7272727272727273,11
as,as,2,2217.02,3.3457696109541177,0.0,0.7272727272727273,11
to,to,2,22677.84,4.3556016868719265,0.30485616639297486,0.7272727272727273,11
was,was,3,5654.729999999999,3.7524118732208906,0.0,0.7272727272727273,11
his,his,3,2124.7799999999997,3.3273139698064678,0.0,0.7272727272727273,11
in,in,2,9773.410000000002,3.990046118048168,0.0,0.7272727272727273,11
of,of,2,11577.240000000003,4.063605036452091,0.8467536712538123,0.7272727272727273,11
as,as,2,2217.02,3.3457696109541177,0.1627866218213703,0.7272727272727273,11
the,the,3,29449.179999999997,4.4690732065447465,0.3095887590636403,0.7272727272727273,11
of,of,2,11577.240000000003,4.063605036452091,0.0,0.7272727272727273,11
1982,1982,4,1.0,0.0,0.00010000000000000003,0.7272727272727273,11
a,a,1,20415.269999999997,4.309955128012859,0.0,0.7272727272727273,11
or,or,2,1705.2900000000006,3.2317982453168246,0.0004734361316120536,0.7272727272727273,11
is,is,2,9013.0,3.954869371066479,0.027537219323889785,0.7272727272727273,11
is,is,2,9013.0,3.954869371066479,0.00037589316431875763,0.7272727272727273,11
from,from,4,2039.06,3.309430005221756,0.0,0.7272727272727273,11
with,with,4,5048.330000000001,3.7031477361914535,0.025565823321815916,0.7272727272727273,11
the,the,3,29449.179999999997,4.4690732065447465,0.0,0.7272727272727273,11
is,is,2,9013.0,3.954869371066479,0.0,0.7272727272727273,11
immigrants,immigrants,10,1.51,0.17897694729316946,0.0,0.7272727272727273,11
who,who,3,2222.9399999999996,3.3469277406924336,0.0,0.7272727272727273,11
of,of,2,11577.240000000003,4.063605036452091,0.0,0.7272727272727273,11
h,H.,1,1.0,0.0,0.0,0.7272727272727273,11
a,a,1,20415.269999999997,4.309955128012859,0.0,0.7272727272727273,11
the,the,3,29449.179999999997,4.4690732065447465,0.0,0.7272727272727273,11
he,he,2,7637.199999999998,3.882934163885179,0.0,0.7272727272727273,11
e,E.,1,1.0,0.0,0.0,0.7272727272727273,11
was,was,3,5654.729999999999,3.7524118732208906,0.0,0.7272727272727273,11
is,is,2,9013.0,3.954869371066479,0.0,0.7272727272727273,11
its,its,3,171.71,2.2347955882206425,0.0,0.7272727272727273,11
in,in,2,9773.410000000002,3.990046118048168,0.0,0.7272727272727273,11
with,with,4,5048.330000000001,3.7031477361914535,0.0,0.7272727272727273,11
take,take,4,1891.0400000000006,3.276700715304874,0.0,0.7272727272727273,11
to,to,2,22677.84,4.3556016868719265,0.0,0.7272727272727273,11
and,and,3,13387.839999999998,4.126710513400981,0.0,0.7272727272727273,11
to,to,2,22677.84,4.3556016868719265,0.0,0.7272727272727273,11
in,in,2,9773.410000000002,3.990046118048168,0.013810655839468082,0.7272727272727273,11
settle,settle,6,42.019999999999996,1.6234560480699332,0.0,0.7272727272727273,11
20,"20,",2,1.0,0.0,0.0,0.7272727272727273,11
e,E.,1,1.0,0.0,0.0,0.7272727272727273,11
the,the,3,29449.179999999997,4.4690732065447465,0.0,0.7272727272727273,11
george,George,6,146.54999999999998,2.165985822774455,0.0,0.7272727272727273,11
the,the,3,29449.179999999997,4.4690732065447465,0.0,0.7272727272727273,11
in,in,2,9773.410000000002,3.990046118048168,0.0,0.7272727272727273,11
the,the,3,29449.179999999997,4.4690732065447465,0.0,0.7272727272727273,11
on,on,2,6955.729999999997,3.8423427156846257,0.0,0.7272727272727273,11
led,led,3,24.020000000000003,1.3805730030668872,0.0,0.7272727272727273,11
that,that,4,14111.31,4.14956733263194,0.0,0.7272727272727273,11
in,in,2,9773.410000000002,3.990046118048168,0.0013810655839468083,0.7272727272727273,11
and,and,3,13387.839999999998,4.126710513400981,0.0,0.7272727272727273,11
wars,Wars,4,9.120000000000001,0.9599948383284164,0.0,0.7272727272727273,11
brown,Brown,5,60.12,1.7790189719148706,0.0001641816287247637,0.7272727272727273,11
in,in,2,9773.410000000002,3.990046118048168,0.013810655839468082,0.7272727272727273,11
power,power,5,149.02,2.1732445590615663,0.0,0.7272727272727273,11
to,to,2,22677.84,4.3556016868719265,0.01839386611997695,0.7,10
their,their,5,655.16,2.816347374238363,0.00010000000000000002,0.7,10
son,son,3,410.7600000000001,2.6135881451855023,0.00037583930524333423,0.7,10
their,their,5,655.16,2.816347374238363,0.0001336101880067449,0.7,10
in,in,2,9773.410000000002,3.9900461180481677,0.0046007178124229595,0.7,10
role,role,4,18.22,1.2605483726369793,0.19004759374970331,0.7,10
and,and,3,13387.839999999998,4.126710513400981,0.02050561668590242,0.6666666666666666,12
the,the,3,29449.179999999997,4.4690732065447465,0.17456529468861962,0.6666666666666666,12
of,of,2,11577.240000000003,4.063605036452091,0.2478920687589952,0.6666666666666666,12
in,in,2,9773.410000000002,3.990046118048168,0.5297934097839557,0.6666666666666666,12
6,"6,",1,1.0,0.0,0.00010000000000000003,0.6666666666666666,12
the,the,3,29449.179999999997,4.4690732065447465,0.007431991683206198,0.6666666666666666,12
in,in,2,9773.410000000002,3.990046118048168,0.013810655839468082,0.6666666666666666,12
the,the,3,29449.179999999997,4.4690732065447465,0.28565207940484416,0.6666666666666666,12
a,a,1,20415.269999999997,4.309955128012859,0.06872344291017903,0.6666666666666666,12
to,to,2,22677.84,4.3556016868719265,0.9636140192821704,0.6666666666666666,12
their,their,5,655.16,2.816347374238363,0.007162486774477492,0.6666666666666666,12
to,to,2,22677.84,4.3556016868719265,0.0024315169221656467,0.6666666666666666,12
and,and,3,13387.839999999998,4.126710513400981,0.016913464783367523,0.6666666666666666,12
was,was,3,5654.729999999999,3.752411873220891,0.097925876324239,0.6666666666666666,12
by,by,2,1340.4699999999998,3.1272570988259853,0.18465030210091182,0.6666666666666666,12
112,112,3,1.0,0.0,0.00010000000000000003,0.6666666666666666,12
in,in,2,9773.410000000002,3.990046118048168,0.00010000000000000003,0.6666666666666666,12
in,in,2,9773.410000000002,3.990046118048168,0.07521883467876588,0.6666666666666666,12
the,the,3,29449.179999999997,4.4690732065447465,0.06031935124966844,0.6666666666666666,12
he,he,2,7637.199999999998,3.8829341638851793,0.0694761401214192,0.6666666666666666,12
the,the,3,29449.179999999997,4.4690732065447465,0.6226454333696038,0.6666666666666666,12
his,his,3,2124.7799999999997,3.3273139698064678,0.0034260899529875914,0.6666666666666666,12
council,council,7,16.920000000000005,1.228400358703005,0.00010000000000000003,0.6666666666666666,12
in,in,2,9773.410000000002,3.990046118048168,0.12441096547137259,0.6666666666666666,12
le,Le,2,15.919999999999996,1.2019430634016501,0.00010000000000000003,0.6666666666666666,12
he,he,2,7637.199999999999,3.8829341638851784,0.001981818767042032,0.6666666666666666,9
one,one,3,3072.2399999999993,3.487455139290581,0.0014093444364231616,0.6666666666666666,12
at,at,2,3217.099999999999,3.507464560676048,0.005497492597720304,0.6666666666666666,12
until,until,5,302.4700000000001,2.480682306325487,0.00010000000000000003,0.6666666666666666,12
13,"13,",2,1.0,0.0,0.00010000000000000003,0.6666666666666666,12
hollywood,Hollywood,9,27.98,1.4468477101558086,0.00010000000000000003,0.6666666666666666,12
new,New,3,723.7799999999999,2.859606578206218,0.0003599710316520483,0.6666666666666666,12
the,the,3,29449.179999999997,4.4690732065447465,0.9174565294688618,0.6666666666666666,12
the,the,3,29449.179999999997,4.4690732065447465,0.29965962997273315,0.6666666666666666,12
either,either,6,182.51,2.2612866650984587,0.00028738671215806737,0.6666666666666666,12
the,the,3,29449.179999999997,4.4690732065447465,0.05218018569746908,0.6666666666666666,12
one,one,3,3072.2399999999993,3.487455139290581,0.006235816087873504,0.6666666666666666,12
h,H.,1,1.0,0.0,0.00010000000000000003,0.6666666666666666,12
joux,"Joux,",4,1.0,0.0,0.00010000000000000003,0.6666666666666666,12
in,in,2,9773.410000000002,3.990046118048168,0.04390938330205472,0.6666666666666666,12
the,the,3,29449.179999999997,4.4690732065447465,0.16283592411717454,0.6666666666666666,12
and,and,3,13387.839999999998,4.126710513400981,0.02050561668590242,0.6666666666666666,12
with,with,4,5048.330000000001,3.7031477361914535,0.10617646047737506,0.6666666666666666,12
of,of,2,11577.240000000003,4.063605036452091,0.020385396125846836,0.6666666666666666,12
war,"War,",3,174.75,2.2424171844177185,0.00010000000000000003,0.6666666666666666,12
her,her,3,2835.82,3.4526786611063547,0.0011493368114561908,0.6666666666666666,12
to,to,2,22677.84,4.3556016868719265,0.14072316411620542,0.6666666666666666,12
an,an,2,1864.1399999999996,3.2704785254773365,0.007526950186531643,0.6666666666666666,12
as,as,2,2217.02,3.345769610954118,0.014185853782592748,0.6666666666666666,12
23,"23,",2,1.0,0.0,0.00010000000000000003,0.6666666666666666,12
1989,1989),4,1.0,0.0,0.00010000000000000003,0.6666666666666666,12
at,at,2,3217.099999999999,3.507464560676048,0.009103911906103284,0.6666666666666666,12
18th,18th,4,1.0,0.0,0.0003704944952206953,0.6666666666666666,12
cousin,cousin,6,48.84000000000001,1.6887756552728452,0.00010000000000000003,0.6666666666666666,12
world,World,5,455.2200000000002,2.6582213344477106,0.014295021996759869,0.6666666666666666,12
the,the,3,29449.179999999997,4.4690732065447465,0.2274392059232048,0.6666666666666666,12
to,to,2,22677.84,4.3556016868719265,0.003824533743798195,0.6666666666666666,12
for,for,3,6895.100000000001,3.838540569153386,0.9033577168766432,0.6666666666666666,12
october,October,7,9.92,0.9965116721541788,0.00010000000000000003,0.6666666666666666,12
to,to,2,22677.84,4.3556016868719265,0.0380499285612984,0.6666666666666666,12
was,was,3,5654.729999999999,3.752411873220891,0.005773024273831257,0.6666666666666666,12
21,"21,",2,1.0,0.0,0.00010000000000000003,0.6666666666666666,12
april,April,5,20.650000000000002,1.3149200559924201,0.00010000000000000003,0.6666666666666666,12
1876,1876,4,1.0,0.0,0.00010000000000000003,0.6666666666666666,12
4th,4th,3,1.0,0.0,0.00010000000000000003,0.6666666666666666,12
7,"7,",1,1.0,0.0,0.00010000000000000003,0.6666666666666666,12
ford,Ford,4,11.510000000000003,1.0610753236297918,0.00010000000000000003,0.6666666666666666,12
d,D.,1,1.0,0.0,0.1392923241800939,0.6666666666666666,12
he,he,2,7637.199999999998,3.8829341638851793,0.0019818187670420317,0.6666666666666666,12
years,"years,",5,568.6900000000002,2.7548755915667402,0.00010000000000000003,0.6666666666666666,12
henry,Henry,5,76.54999999999998,1.8839451950342794,0.00010345921637690423,0.6666666666666666,12
31,31,2,1.0,0.0,0.00010000000000000003,0.6666666666666666,12
the,the,3,29449.179999999997,4.4690732065447465,0.7363719602961601,0.6666666666666666,12
for,for,3,6895.100000000001,3.838540569153386,0.018181922253154393,0.6666666666666666,12
a,a,1,20415.269999999997,4.309955128012859,0.6404670583872534,0.6666666666666666,12
and,and,3,13387.839999999998,4.126710513400981,0.02050561668590242,0.6666666666666666,12
as,as,2,2217.02,3.345769610954118,0.00010000000000000003,0.6666666666666666,12
10000,"10,000",5,1.0,0.0,0.00010000000000000003,0.6666666666666666,12
the,the,3,29449.179999999997,4.4690732065447465,0.9724855098229542,0.6666666666666666,12
and,And,3,13387.839999999998,4.126710513400981,0.0006664325422918285,0.6666666666666666,12
in,in,2,9773.410000000002,3.990046118048168,0.5297934097839557,0.6666666666666666,12
darwin,"Darwin),",6,2.3299999999999996,0.36735592102601894,0.00010000000000000003,0.6666666666666666,12
to,to,2,22677.84,4.3556016868719265,0.18209983550410355,0.6666666666666666,12
born,(born,4,83.69000000000001,1.9226735678585538,0.00010000000000000003,0.6666666666666666,12
on,on,2,6955.729999999997,3.8423427156846253,0.055469881866232244,0.6666666666666666,12
was,was,3,5654.729999999999,3.752411873220891,0.07293297682053734,0.6666666666666666,12
and,and,3,13387.839999999998,4.126710513400981,0.02050561668590242,0.6666666666666666,12
but,but,3,4417.47,3.645173608800489,0.001524299121286389,0.6666666666666666,12
1880,1880,4,1.0,0.0,0.00010000000000000003,0.6666666666666666,12
war,War,3,174.75,2.2424171844177185,0.04596952892717034,0.6666666666666666,12
in,in,2,9773.410000000002,3.990046118048168,0.002529480284277344,0.6666666666666666,12
the,the,3,29449.179999999997,4.4690732065447465,0.9174565294688618,0.6666666666666666,12
was,was,3,5654.729999999999,3.752411873220891,0.011913234711967452,0.6666666666666666,12
united,United,6,50.26999999999999,1.7013088852280756,0.0133341785703647,0.6666666666666666,12
in,in,2,9773.410000000002,3.990046118048168,0.000887827875394377,0.6666666666666666,12
off,off,3,1179.51,3.071701627227896,0.0020195780869964692,0.6666666666666666,12
his,his,3,2124.7799999999997,3.3273139698064678,0.001437987026559882,0.6666666666666666,12
the,the,3,29449.179999999997,4.4690732065447465,0.41836636687085377,0.6666666666666666,12
on,on,2,6955.729999999997,3.8423427156846253,0.0696496994730831,0.6666666666666666,12
san,San,3,49.86000000000001,1.6977522741677546,0.0005936509395297666,0.6666666666666666,12
july,July,4,12.08,1.0820669342851128,0.00010000000000000003,0.6666666666666666,12
and,and,3,13387.839999999998,4.126710513400981,0.02050561668590242,0.6666666666666666,12
the,the,3,29449.179999999997,4.4690732065447465,0.025713474637075625,0.6666666666666666,12
