rho,w,coverage_factor,time_condition,total_time,saccade_amplitude_mean_px,saccade_amplitude_std_px,saccade_amplitude_sem_px,n_episodes,n_saccades_total
0.2,0.7,0.5,90s,90,168.82690948664836,12.687195033377721,4.229065011125907,9,2549
0.2,0.7,1.0,30s,30,164.03575288049953,11.702283850260278,3.9007612834200924,9,944
0.2,0.7,1.0,60s,60,165.02314748734332,11.828888518904115,3.942962839634705,9,1805
0.2,0.7,1.0,90s,90,172.55897538936867,16.44565113079343,5.481883710264476,9,2491
0.2,0.7,1.5,30s,30,163.48009926602958,12.146299746112287,4.0487665820374295,9,935
0.2,0.7,1.5,60s,60,163.05041822191023,15.233886278590271,5.077962092863424,9,1802
0.2,0.7,1.5,90s,90,170.09526285532948,13.091081651056651,4.36369388368555,9,2632
0.2,0.7,2.0,30s,30,159.25217589456472,8.975341362402453,2.991780454134151,9,931
0.2,0.7,2.0,60s,60,159.50014740194163,13.004108304053885,4.334702768017961,9,1783
0.2,0.7,2.0,90s,90,169.59828676661576,14.966993108705607,4.988997702901869,9,2590
0.2,0.7,2.5,30s,30,157.0919604468307,6.10878791086675,2.0362626369555836,9,944
0.2,0.7,2.5,60s,60,159.76304846118907,12.351274163578484,4.117091387859495,9,1789
0.2,0.7,2.5,90s,90,165.3962141247862,18.31023067402304,6.103410224674346,9,2600
0.2,0.7,3.0,30s,30,159.05762757461304,7.024686346702011,2.341562115567337,9,934
0.2,0.7,3.0,60s,60,157.90527449751255,12.511888218266845,4.170629406088948,9,1811
0.2,0.7,3.0,90s,90,161.19810409703973,14.670052692161839,4.890017564053946,9,2626
0.2,0.8,0.0,30s,30,174.29758247437593,25.176608955896317,8.392202985298772,9,984
0.2,0.8,0.0,60s,60,173.44707853941748,14.362193843277023,4.787397947759008,9,1765
0.2,0.8,0.0,90s,90,179.2023152406764,20.073561830435985,6.691187276811995,9,2535
0.2,0.8,0.5,30s,30,179.2783917887915,21.912668177597013,7.304222725865671,9,976
0.2,0.8,0.5,60s,60,180.019519319225,16.235387136095394,5.411795712031798,9,1820
0.2,0.8,0.5,90s,90,183.20362256612714,17.66092429734318,5.886974765781059,9,2547
0.2,0.8,1.0,30s,30,177.57228036373238,11.324009989969335,3.774669996656445,9,929
0.2,0.8,1.0,60s,60,178.04065573225398,14.431867739377399,4.810622579792466,9,1780
0.2,0.8,1.0,90s,90,186.4531262349198,15.852252173445928,5.284084057815309,9,2565
0.2,0.8,1.5,30s,30,175.68004316436813,14.26927033302161,4.756423444340537,9,939
0.2,0.8,1.5,60s,60,177.2287106402663,16.263826716442143,5.421275572147381,9,1756
0.2,0.8,1.5,90s,90,187.7144047025694,19.454029958846025,6.484676652948675,9,2616
0.2,0.8,2.0,30s,30,172.5954248265567,9.762588819590748,3.254196273196916,9,982
0.2,0.8,2.0,60s,60,175.30112629540642,16.817889410650537,5.6059631368835126,9,1735
0.2,0.8,2.0,90s,90,184.0250862733755,18.19640155987621,6.065467186625404,9,2528
0.2,0.8,2.5,30s,30,170.9317050580424,10.359050971085761,3.4530169903619203,9,971
0.2,0.8,2.5,60s,60,176.56995699464505,19.835249071923172,6.611749690641058,9,1741
0.2,0.8,2.5,90s,90,182.1967209083309,19.92060549852968,6.6402018328432275,9,2525
0.2,0.8,3.0,30s,30,172.5111700557079,10.324525167196276,3.4415083890654254,9,922
0.2,0.8,3.0,60s,60,175.26106362934618,17.15783285845213,5.719277619484044,9,1759
0.2,0.8,3.0,90s,90,175.8949528637762,13.707670816841976,4.569223605613992,9,2567
0.2,0.9,0.0,30s,30,182.58794850989344,29.174774338776814,9.724924779592271,9,970
0.2,0.9,0.0,60s,60,185.32436797673938,15.000915266113084,5.000305088704361,9,1745
0.2,0.9,0.0,90s,90,192.67282334858152,21.017424243765447,7.005808081255149,9,2490
0.2,0.9,0.5,30s,30,183.20384877283342,18.77852754417938,6.259509181393127,9,945
0.2,0.9,0.5,60s,60,189.96254042523393,14.078421159286183,4.692807053095394,9,1754
0.2,0.9,0.5,90s,90,195.8102908449248,19.243611064442938,6.414537021480979,9,2548
0.2,0.9,1.0,30s,30,183.28935144471995,9.953134249189974,3.317711416396658,9,930
0.2,0.9,1.0,60s,60,190.12241495912792,14.982795266735932,4.994265088911978,9,1791
0.2,0.9,1.0,90s,90,198.5521925306535,16.76501193509432,5.588337311698107,9,2513
0.2,0.9,1.5,30s,30,183.10367162664073,13.472371511184313,4.490790503728104,9,940
0.2,0.9,1.5,60s,60,190.56972945208406,17.07332573193823,5.691108577312743,9,1813
0.2,0.9,1.5,90s,90,198.98485130918777,16.15754078761786,5.385846929205954,9,2513
0.2,0.9,2.0,30s,30,180.07538593067193,9.96411721845222,3.32137240615074,9,970
0.2,0.9,2.0,60s,60,187.77719840954532,15.330276664288121,5.110092221429373,9,1729
0.2,0.9,2.0,90s,90,198.334341308734,15.799122369929014,5.266374123309672,9,2533
0.2,0.9,2.5,30s,30,181.7778227553446,9.8733706579436,3.2911235526478664,9,936
0.2,0.9,2.5,60s,60,192.6594202213032,19.820451033397795,6.606817011132598,9,1784
0.2,0.9,2.5,90s,90,195.43094126049573,19.889193684901684,6.629731228300561,9,2457
0.2,0.9,3.0,30s,30,181.7448916159409,6.721774083206277,2.240591361068759,9,969
0.2,0.9,3.0,60s,60,187.0257131355491,13.671606656811486,4.557202218937162,9,1734
0.2,0.9,3.0,90s,90,187.65809586598897,17.898611791398928,5.9662039304663095,9,2488
0.2,1.0,0.0,30s,30,191.84372360066888,23.460058303978244,7.8200194346594145,9,947
0.2,1.0,0.0,60s,60,197.85170176064997,15.204374321962376,5.068124773987459,9,1710
0.2,1.0,0.0,90s,90,206.12315623909387,21.514952119946162,7.1716507066487205,9,2505
0.2,1.0,0.5,30s,30,195.41990622762003,23.424339101497498,7.808113033832499,9,911
0.2,1.0,0.5,60s,60,201.3682577415634,16.226437273079437,5.408812424359812,9,1764
0.2,1.0,0.5,90s,90,207.82422078139533,20.874816946868137,6.958272315622712,9,2480
0.2,1.0,1.0,30s,30,193.5660624858191,13.61878363262747,4.539594544209156,9,918
0.2,1.0,1.0,60s,60,202.48082809575646,15.331131178141206,5.110377059380402,9,1745
0.2,1.0,1.0,90s,90,208.23121346448883,17.135215796919237,5.711738598973079,9,2485
0.2,1.0,1.5,30s,30,192.5132826188229,14.71339586478286,4.904465288260954,9,891
0.2,1.0,1.5,60s,60,202.56980542799178,17.522412649313893,5.840804216437964,9,1751
0.2,1.0,1.5,90s,90,209.59409914094155,18.23617375342749,6.07872458447583,9,2466
0.2,1.0,2.0,30s,30,190.9227248377025,11.070003243112387,3.690001081037462,9,982
0.2,1.0,2.0,60s,60,198.93813811111443,18.82407380512077,6.27469126837359,9,1745
0.2,1.0,2.0,90s,90,206.9837897516948,16.03678058050117,5.345593526833723,9,2478
0.2,1.0,2.5,30s,30,193.12810200270513,7.996987128656509,2.6656623762188363,9,927
0.2,1.0,2.5,60s,60,203.89236000691247,20.08899613652936,6.696332045509787,9,1746
0.2,1.0,2.5,90s,90,206.54678058187045,19.43485105095191,6.478283683650637,9,2532
0.2,1.0,3.0,30s,30,195.5065153915658,9.179580904162737,3.059860301387579,9,969
0.2,1.0,3.0,60s,60,200.86979523885068,16.549633049963198,5.516544349987733,9,1748
0.2,1.0,3.0,90s,90,199.86912802985964,16.910091568532454,5.636697189510818,9,2518
0.25,0.5,0.0,30s,30,133.86872454484123,18.24972780315526,6.0832426010517535,9,950
0.25,0.5,0.0,60s,60,127.14403068466716,10.201265144916603,3.4004217149722007,9,1720
0.25,0.5,0.0,90s,90,130.0342312557503,12.185263508896304,4.061754502965434,9,2481
0.25,0.5,0.5,30s,30,135.36635439000204,8.757288827233447,2.9190962757444825,9,995
0.25,0.5,0.5,60s,60,125.94288175169721,10.066951807207506,3.355650602402502,9,1721
0.25,0.5,0.5,90s,90,130.31283431814126,9.300287199097287,3.100095733032429,9,2482
0.25,0.5,1.0,30s,30,140.6688424037132,9.040420201859089,3.0134734006196964,9,925
0.25,0.5,1.0,60s,60,129.39394009112664,8.703611269369542,2.901203756456514,9,1743
0.25,0.5,1.0,90s,90,131.57126005221735,11.794271498720754,3.9314238329069178,9,2538
0.25,0.5,1.5,30s,30,136.91154739117133,10.520013571698836,3.5066711905662786,9,1004
0.25,0.5,1.5,60s,60,127.22719522029428,6.862357253127188,2.2874524177090625,9,1815
0.25,0.5,1.5,90s,90,131.7821227229765,12.677433128990382,4.225811042996794,9,2496
0.25,0.5,2.0,30s,30,133.96674743673563,7.705651353712136,2.5685504512373787,9,934
0.25,0.5,2.0,60s,60,127.09896114073818,6.78440208808822,2.2614673626960733,9,1778
0.25,0.5,2.0,90s,90,128.5366493316995,9.271244179432625,3.0904147264775417,9,2453
0.25,0.5,2.5,30s,30,131.70443297534058,7.257369837933522,2.419123279311174,9,930
0.25,0.5,2.5,60s,60,126.29861941168406,7.929042742017603,2.643014247339201,9,1741
0.25,0.5,2.5,90s,90,126.55415004731276,7.653045378735639,2.551015126245213,9,2513
0.25,0.5,3.0,30s,30,132.44058706346647,7.2273984426000935,2.409132814200031,9,937
0.25,0.5,3.0,60s,60,127.32549830370853,6.4867986994665605,2.16226623315552,9,1807
0.25,0.5,3.0,90s,90,125.40179731277479,8.312021345820122,2.7706737819400407,9,2458
0.25,0.6,0.0,30s,30,153.5958522314735,23.94136663228886,7.980455544096287,9,975
0.25,0.6,0.0,60s,60,142.55806382144826,14.110566393021445,4.703522131007149,9,1731
0.25,0.6,0.0,90s,90,146.22210354168976,14.646718137078565,4.882239379026188,9,2456
0.25,0.6,0.5,30s,30,155.06439868478614,15.097433102265645,5.032477700755215,9,941
0.25,0.6,0.5,60s,60,141.51299889555892,11.843466925664925,3.9478223085549753,9,1744
0.25,0.6,0.5,90s,90,145.44747607667756,11.95178806047846,3.98392935349282,9,2446
0.25,0.6,1.0,30s,30,152.23561531965683,8.96722424895355,2.989074749651183,9,957
0.25,0.6,1.0,60s,60,143.72059692695865,9.881461128405249,3.293820376135083,9,1748
0.25,0.6,1.0,90s,90,147.98389786083055,14.49796435014693,4.83265478338231,9,2537
0.25,0.6,1.1,30s,30,153.36289355565262,12.15272571497125,4.050908571657083,9,942
0.25,0.6,1.1,60s,60,145.13389197934316,9.162016948148416,3.0540056493828054,9,1729
0.25,0.6,1.1,90s,90,149.26193849669187,15.145611166337442,5.048537055445814,9,2434
0.25,0.6,1.2,30s,30,152.42132742627592,11.585644584233064,3.861881528077688,9,967
0.25,0.6,1.2,60s,60,143.6813720515831,9.973387641098794,3.3244625470329314,9,1710
0.25,0.6,1.2,90s,90,150.288058048278,14.637928482358596,4.879309494119532,9,2488
0.25,0.6,1.3,30s,30,152.40177359354902,12.005859163864399,4.001953054621466,9,888
0.25,0.6,1.3,60s,60,144.04891730115048,9.056049506886477,3.018683168962159,9,1661
0.25,0.6,1.3,90s,90,149.19638918959984,15.04534861529169,5.01511620509723,9,2550
0.25,0.6,1.4,30s,30,153.1747182709509,11.135501304051468,3.711833768017156,9,924
0.25,0.6,1.4,60s,60,142.79078404805293,10.071770800669626,3.357256933556542,9,1722
0.25,0.6,1.4,90s,90,147.82255769415121,13.482792562390543,4.494264187463514,9,2480
0.25,0.6,1.5,30s,30,150.0530918055416,10.805983320296201,3.601994440098734,9,950
0.25,0.6,1.5,60s,60,143.16045581189198,9.263420139268254,3.087806713089418,9,1697
0.25,0.6,1.5,90s,90,147.14591515787296,13.8500356889411,4.616678562980367,9,2413
0.25,0.6,1.6,30s,30,149.1134561534669,9.914599832173122,3.3048666107243743,9,944
0.25,0.6,1.6,60s,60,141.87482869526232,11.41374563104841,3.804581877016137,9,1728
0.25,0.6,1.6,90s,90,146.69915554528808,13.791939726737342,4.5973132422457805,9,2422
0.25,0.6,1.7,30s,30,149.61948574242072,8.608330505146611,2.869443501715537,9,912
0.25,0.6,1.7,60s,60,142.0266374905004,11.179222070150699,3.7264073567168996,9,1727
0.25,0.6,1.7,90s,90,147.24505303367192,13.813295364100888,4.604431788033629,9,2489
0.25,0.6,1.8,30s,30,148.78993964396918,6.73398057061421,2.2446601902047365,9,959
0.25,0.6,1.8,60s,60,140.40760874038898,9.447602454681327,3.149200818227109,9,1723
0.25,0.6,1.8,90s,90,145.7454080350747,11.563645820013138,3.8545486066710457,9,2416
0.25,0.6,1.9,30s,30,149.6998646935239,7.20357682208239,2.4011922740274634,9,949
0.25,0.6,1.9,60s,60,141.55138638901929,11.291366060868729,3.763788686956243,9,1719
0.25,0.6,1.9,90s,90,146.64445280099847,13.147893204147966,4.382631068049322,9,2470
0.25,0.6,2.0,30s,30,146.45148610155542,7.660882304939064,2.553627434979688,9,952
0.25,0.6,2.0,60s,60,141.55824143397325,11.609461956528305,3.869820652176102,9,1761
0.25,0.6,2.0,90s,90,146.68131663384867,13.472923587495659,4.49097452916522,9,2455
0.25,0.6,2.5,30s,30,143.51977874348697,8.313705197618031,2.771235065872677,9,968
0.25,0.6,2.5,60s,60,140.64369486580006,11.242502654824339,3.7475008849414464,9,1672
0.25,0.6,2.5,90s,90,142.32166224998824,11.391075296846697,3.797025098948899,9,2463
0.25,0.6,3.0,30s,30,144.36684823365692,9.487825306084506,3.162608435361502,9,925
0.25,0.6,3.0,60s,60,141.5802746582472,9.710279588365651,3.2367598627885505,9,1781
0.25,0.6,3.0,90s,90,140.62733735857555,10.674476211708289,3.5581587372360963,9,2475
0.25,0.61,1.0,30s,30,154.73347355070794,14.233660501569481,4.7445535005231605,9,933
0.25,0.61,1.0,60s,60,146.01214506478848,12.947987405713981,4.31599580190466,9,1674
0.25,0.61,1.0,90s,90,150.93092201726805,16.375447706003524,5.458482568667841,9,2425
0.25,0.61,1.1,30s,30,153.41185643739107,11.483823488999858,3.8279411629999527,9,919
0.25,0.61,1.1,60s,60,147.18373561318634,10.27690101397287,3.42563367132429,9,1728
0.25,0.61,1.1,90s,90,152.9201851354522,18.03255168736756,6.010850562455854,9,2471
0.25,0.61,1.2,30s,30,153.7489661414697,11.830474600796784,3.943491533598928,9,930
0.25,0.61,1.2,60s,60,144.54222719475027,9.413644743250432,3.137881581083477,9,1740
0.25,0.61,1.2,90s,90,152.6622728369604,16.340792161603964,5.446930720534655,9,2492
0.25,0.61,1.3,30s,30,153.09462764757288,13.709090896388007,4.569696965462669,9,984
0.25,0.61,1.3,60s,60,144.16586268553698,10.967521634854142,3.655840544951381,9,1684
0.25,0.61,1.3,90s,90,152.2368027260185,16.42482148338868,5.474940494462893,9,2465
0.25,0.61,1.4,30s,30,151.08527105461894,11.267265509604066,3.755755169868022,9,952
0.25,0.61,1.4,60s,60,143.4339885362888,9.309050601450956,3.1030168671503184,9,1724
0.25,0.61,1.4,90s,90,152.39961057192357,16.758308539676282,5.58610284655876,9,2412
0.25,0.61,1.5,30s,30,151.2755709997945,10.628299450931225,3.542766483643742,9,937
0.25,0.61,1.5,60s,60,143.27505584132018,10.693010181377504,3.5643367271258346,9,1733
0.25,0.61,1.5,90s,90,151.8699232710071,15.654116153982027,5.218038717994009,9,2498
0.25,0.61,1.6,30s,30,149.39458151686188,10.3089760176152,3.4363253392050663,9,953
0.25,0.61,1.6,60s,60,143.29978072699058,10.816634919828111,3.605544973276037,9,1736
0.25,0.61,1.6,90s,90,149.22618418118202,11.82182585481383,3.940608618271277,9,2459
0.25,0.61,1.7,30s,30,148.5249577925484,7.472198337015106,2.4907327790050355,9,945
0.25,0.61,1.7,60s,60,143.28394333734732,11.376898774089128,3.7922995913630424,9,1729
0.25,0.61,1.7,90s,90,150.55705095264895,13.705333734847498,4.5684445782825,9,2458
0.25,0.61,1.8,30s,30,149.78637451920395,8.731975026696428,2.910658342232143,9,912
0.25,0.61,1.8,60s,60,143.73059229844498,11.242133697209814,3.7473778990699382,9,1707
0.25,0.61,1.8,90s,90,150.736866207928,15.100803681524901,5.033601227174967,9,2468
0.25,0.61,1.9,30s,30,148.7863334953317,7.284919326705537,2.4283064422351788,9,965
0.25,0.61,1.9,60s,60,142.87850241089035,11.56718589048586,3.8557286301619533,9,1792
0.25,0.61,1.9,90s,90,150.06949955012112,13.889882669461969,4.629960889820656,9,2502
0.25,0.61,2.0,30s,30,147.6472722269878,7.219494125192455,2.4064980417308184,9,971
0.25,0.61,2.0,60s,60,141.95873512893576,11.518895964665889,3.839631988221963,9,1697
0.25,0.61,2.0,90s,90,148.59571663588343,12.382191296180762,4.127397098726921,9,2474
0.25,0.62,1.0,30s,30,156.03836147015082,15.158444581397491,5.052814860465831,9,945
0.25,0.62,1.0,60s,60,147.4900102796403,10.614849106334074,3.538283035444691,9,1717
0.25,0.62,1.0,90s,90,153.49570303778543,15.484120487177375,5.161373495725791,9,2452
0.25,0.62,1.1,30s,30,152.3401020898564,12.379727734429293,4.126575911476431,9,941
0.25,0.62,1.1,60s,60,149.09131063828366,10.845482716503227,3.615160905501076,9,1700
0.25,0.62,1.1,90s,90,153.89557865721352,14.783942694802333,4.927980898267444,9,2507
0.25,0.62,1.2,30s,30,153.74708281739132,9.773324408568998,3.2577748028563325,9,956
0.25,0.62,1.2,60s,60,147.9200246952558,10.918413301841788,3.6394711006139295,9,1706
0.25,0.62,1.2,90s,90,152.79634082606702,13.71329960139794,4.571099867132647,9,2413
0.25,0.62,1.3,30s,30,153.5919093379351,10.237201247810347,3.4124004159367822,9,906
0.25,0.62,1.3,60s,60,145.36511661022527,11.236522412233565,3.745507470744522,9,1732
0.25,0.62,1.3,90s,90,153.63245416548358,16.845420475820234,5.615140158606745,9,2467
0.25,0.62,1.4,30s,30,151.7790828736053,12.135535109643337,4.045178369881112,9,953
0.25,0.62,1.4,60s,60,145.01950660785602,13.001758111302697,4.3339193704342325,9,1681
0.25,0.62,1.4,90s,90,153.38521072547414,17.25267643920732,5.75089214640244,9,2515
0.25,0.62,1.5,30s,30,150.91624782600968,11.508587338857955,3.8361957796193185,9,951
0.25,0.62,1.5,60s,60,145.97668346978395,12.789686349191738,4.263228783063913,9,1714
0.25,0.62,1.5,90s,90,150.89625021105587,12.807273369909916,4.269091123303306,9,2477
0.25,0.62,1.6,30s,30,149.75086313148594,10.665766170066822,3.5552553900222743,9,947
0.25,0.62,1.6,60s,60,147.00078083273925,12.89069523465657,4.29689841155219,9,1699
0.25,0.62,1.6,90s,90,152.1097810989575,14.68120580811417,4.89373526937139,9,2500
0.25,0.62,1.7,30s,30,151.74460805816372,8.277975789023994,2.759325263007998,9,959
0.25,0.62,1.7,60s,60,145.74164020514434,12.409961098331284,4.1366536994437615,9,1701
0.25,0.62,1.7,90s,90,151.5123030200854,12.886401185727804,4.295467061909268,9,2473
0.25,0.62,1.8,30s,30,150.2967551386162,8.691147761416374,2.897049253805458,9,933
0.25,0.62,1.8,60s,60,146.37030696968148,12.0582626771085,4.0194208923695,9,1747
0.25,0.62,1.8,90s,90,151.64036563902755,14.88961209304381,4.9632040310146035,9,2497
0.25,0.62,1.9,30s,30,150.5189909157763,9.846158922621655,3.282052974207218,9,945
0.25,0.62,1.9,60s,60,145.65013240250022,12.883993877064077,4.294664625688026,9,1722
0.25,0.62,1.9,90s,90,149.63093380135345,12.509072984160916,4.169690994720305,9,2441
0.25,0.62,2.0,30s,30,147.4354873315511,7.410001468287506,2.4700004894291685,9,920
0.25,0.62,2.0,60s,60,146.2739550265054,13.829382207632895,4.609794069210965,9,1659
0.25,0.62,2.0,90s,90,148.2737349583007,10.840006662740679,3.613335554246893,9,2459
0.25,0.63,1.0,30s,30,156.89505823726068,15.80821871013464,5.269406236711546,9,944
0.25,0.63,1.0,60s,60,151.01201926926922,11.35106572328528,3.7836885744284268,9,1714
0.25,0.63,1.0,90s,90,153.19491983379947,12.691807411474274,4.230602470491425,9,2458
0.25,0.63,1.1,30s,30,155.7891717952722,13.325022325229833,4.441674108409944,9,976
0.25,0.63,1.1,60s,60,152.1991612581531,9.287549855184578,3.0958499517281926,9,1702
0.25,0.63,1.1,90s,90,155.77186745955694,16.87809189079833,5.6260306302661105,9,2467
0.25,0.63,1.2,30s,30,154.99145881520096,12.044333533098817,4.0147778443662725,9,928
0.25,0.63,1.2,60s,60,149.6587514522598,11.740325606844047,3.913441868948016,9,1674
0.25,0.63,1.2,90s,90,153.81228076561013,13.463060498586318,4.487686832862106,9,2447
0.25,0.63,1.3,30s,30,153.20769764668916,12.751559844432936,4.250519948144312,9,980
0.25,0.63,1.3,60s,60,149.36131307951416,12.301742316252712,4.100580772084237,9,1719
0.25,0.63,1.3,90s,90,154.43304858672457,15.50956938351789,5.16985646117263,9,2479
0.25,0.63,1.4,30s,30,152.00265421328484,12.270720955724249,4.090240318574749,9,972
0.25,0.63,1.4,60s,60,149.30752370079998,11.0252398712721,3.6750799570907002,9,1691
0.25,0.63,1.4,90s,90,153.968536536304,14.87934811738178,4.959782705793926,9,2434
0.25,0.63,1.5,30s,30,154.03830369908135,11.371204949752233,3.790401649917411,9,909
0.25,0.63,1.5,60s,60,148.5564167653365,12.77416705166208,4.25805568388736,9,1728
0.25,0.63,1.5,90s,90,154.31612458647544,15.652280027433877,5.217426675811292,9,2504
0.25,0.63,1.6,30s,30,152.43984857857393,10.757726777604725,3.585908925868242,9,937
0.25,0.63,1.6,60s,60,149.18633431171094,12.718471674502943,4.239490558167648,9,1672
0.25,0.63,1.6,90s,90,153.6166407857723,15.853364309466436,5.284454769822145,9,2497
0.25,0.63,1.7,30s,30,148.85764751512167,8.559400840607243,2.8531336135357477,9,888
0.25,0.63,1.7,60s,60,147.9851551936367,11.91055836444879,3.97018612148293,9,1758
0.25,0.63,1.7,90s,90,153.07230948778144,14.207697990751123,4.7358993302503745,9,2462
0.25,0.63,1.8,30s,30,150.33842316821392,8.468510005734364,2.8228366685781214,9,906
0.25,0.63,1.8,60s,60,148.37209641141044,12.422668485508174,4.140889495169391,9,1697
0.25,0.63,1.8,90s,90,153.49113664148365,12.996893835739451,4.332297945246483,9,2514
0.25,0.63,1.9,30s,30,151.36278719045146,9.702988534932881,3.234329511644294,9,913
0.25,0.63,1.9,60s,60,148.15740595086746,12.407042861796011,4.135680953932003,9,1691
0.25,0.63,1.9,90s,90,151.2593302279023,12.82162909711028,4.273876365703427,9,2424
0.25,0.63,2.0,30s,30,150.7292177775455,8.328259647334695,2.776086549111565,9,935
0.25,0.63,2.0,60s,60,147.36345831170567,13.202555374278079,4.400851791426026,9,1732
0.25,0.63,2.0,90s,90,149.37568369466575,11.247739488367953,3.7492464961226513,9,2444
0.25,0.64,1.0,30s,30,156.65064982736976,13.510915510582214,4.503638503527404,9,934
0.25,0.64,1.0,60s,60,153.0023727219895,9.344557608189826,3.114852536063275,9,1696
0.25,0.64,1.0,90s,90,157.6409366969729,16.837327426902185,5.612442475634062,9,2462
0.25,0.64,1.1,30s,30,157.244960171953,13.96961902626827,4.656539675422756,9,961
0.25,0.64,1.1,60s,60,151.85821340602837,10.27296639559858,3.424322131866193,9,1644
