run_dir,rho_inflation_percentage,w_skip_degradation_factor,coverage_factor,30s_reading_speed,30s_skip_rate,30s_regression_rate,60s_reading_speed,60s_skip_rate,60s_regression_rate,90s_reading_speed,90s_skip_rate,90s_regression_rate,loss_type,loss_total,loss_reading_speed,loss_skip_rate,loss_regression_rate
simulation_data/rho_0.190__w_0.800__cov_1.10,0.19,0.8,1.1,233.33333333333334,0.48498182803393003,0.3980133631827774,219.66666666666666,0.4510918164538633,0.5555778675293551,209.33333333333334,0.45586085632260187,0.6727953341123762,sse,5881.830857540273,5881.765584035186,0.0463504225940432,0.01892308249374353
simulation_data/rho_0.190__w_0.840__cov_0.80,0.19,0.84,0.8,233.77777777777777,0.5241899323108616,0.49671815738684116,219.88888888888889,0.49623450548387915,0.5669215062351831,208.66666666666663,0.5001866134651515,0.6854586013900987,sse,5882.486931013251,5882.355010524207,0.08368477567912756,0.04823571336509904
simulation_data/rho_0.170__w_0.760__cov_1.30,0.17,0.76,1.3,227.55555555555554,0.4534200906998291,0.336262787424754,222.33333333333334,0.4000107588822854,0.5470984103025237,211.33333333333331,0.3967528484132643,0.6645663225870261,sse,5883.973945932549,5883.946158183629,0.01724095166896954,0.010546797250388415
simulation_data/rho_0.190__w_0.760__cov_1.00,0.19,0.76,1.0,235.77777777777777,0.431176673974189,0.4643109853882081,219.0,0.4087255530323175,0.5399817319229823,207.77777777777777,0.3961808879237359,0.6584975592513588,sse,5891.41823027845,5891.372540963426,0.016335436937377785,0.0293538780859448
simulation_data/rho_0.210__w_0.620__cov_0.50,0.21,0.62,0.5,238.88888888888889,0.2848373759464126,0.5093934448551553,215.44444444444446,0.2139632614946794,0.4707154178635058,208.37037037037035,0.19348396433201517,0.6098625573124765,sse,5895.75119056944,5895.677922395092,0.036936928393027764,0.03633124595552925
simulation_data/rho_0.210__w_0.620__cov_0.10,0.21,0.62,0.1,240.22222222222223,0.3043109074265782,0.6390607848524051,215.22222222222223,0.2000965215601952,0.5517327365031997,207.1111111111111,0.19519237949827675,0.6061412534506725,sse,5896.722881030326,5896.579251403069,0.035947757150612165,0.10768187010641751
simulation_data/rho_0.190__w_0.560__cov_0.20,0.19,0.56,0.2,238.66666666666666,0.20023343219455378,0.6083220682951725,214.22222222222223,0.14745985724093413,0.49690183295579554,209.85185185185185,0.10796239520238199,0.5795891758220582,sse,5897.303225103329,5897.1110800698825,0.10839824084053619,0.08374679260581673
simulation_data/rho_0.150__w_0.920__cov_1.70,0.15,0.92,1.7,240.66666666666666,0.5978762888863178,0.3781462231908611,217.44444444444446,0.5585790080844004,0.588172460819724,204.07407407407408,0.5494875168932678,0.6948013931474388,sse,5897.750088469052,5897.568355379234,0.1552738781096084,0.02645921170819926
simulation_data/rho_0.190__w_0.780__cov_1.20,0.19,0.78,1.2,233.77777777777777,0.454996819189517,0.37450175148129733,221.44444444444446,0.42177964498906284,0.547014694542546,207.03703703703704,0.41686659453417957,0.6641234925329836,sse,5898.69936507563,5898.661008177375,0.025167485756783972,0.013189412498831474
simulation_data/rho_0.190__w_0.740__cov_2.20,0.19,0.74,2.2,238.44444444444446,0.42528722465198715,0.2928691203492854,215.33333333333334,0.39137677429231554,0.5322464464776638,209.03703703703704,0.372913493225013,0.6569994116947374,sse,5901.87443046662,5901.856573507481,0.009762084830809422,0.00809487430902163
simulation_data/rho_0.210__w_0.720__cov_0.20,0.21,0.72,0.2,238.22222222222223,0.4119255011410844,0.6303344187149311,220.33333333333334,0.3440049638708498,0.5395425858739847,203.55555555555554,0.3374231725475849,0.6411354399656899,sse,5902.265227224631,5902.160837004736,0.0015916704213219288,0.10279854947344663
simulation_data/rho_0.190__w_0.780__cov_0.60,0.19,0.78,0.6,239.77777777777777,0.44974366972736646,0.493377025960153,215.77777777777777,0.41917195471983376,0.5298166802079973,207.11111111111111,0.4146690748315433,0.6657817386075993,sse,5903.236511360735,5903.174489498308,0.023560360128591477,0.038461502299428366
simulation_data/rho_0.190__w_0.860__cov_2.10,0.19,0.86,2.1,234.0,0.5405289284246442,0.3170529442916624,222.33333333333334,0.5171338975444238,0.5871536679668563,205.77777777777777,0.5028961089555053,0.6867221949071747,sse,5904.828711274353,5904.7104853335,0.09699583160335719,0.021230109248579685
simulation_data/rho_0.170__w_0.900__cov_1.00,0.17,0.9,1.0,232.22222222222223,0.5597280185333448,0.4336580493004296,226.44444444444446,0.5478842438770708,0.5975793842807756,202.0,0.553072893524346,0.6843003664764225,sse,5908.173669165806,5907.9997163315675,0.13783038896304928,0.03612244527397648
simulation_data/rho_0.210__w_0.640__cov_2.10,0.21,0.64,2.1,235.11111111111111,0.30682465149481414,0.25674837882154694,218.11111111111111,0.2485174214778436,0.4841671578734601,209.62962962962965,0.21882974880629213,0.6193311963892287,sse,5908.825850795553,5908.799913003029,0.02111303440752881,0.004824758117106338
simulation_data/rho_0.210__w_0.620__cov_1.20,0.21,0.62,1.2,238.0,0.2936129117884083,0.35786628432924844,216.88888888888889,0.21905469630384264,0.46129091591005317,208.0,0.1961852336398987,0.607917540519941,sse,5911.622706720274,5911.587294156092,0.033426685928497346,0.001985878255202193
simulation_data/rho_0.170__w_0.800__cov_0.10,0.17,0.8,0.1,231.77777777777777,0.46196261298104585,0.6743048445956428,223.11111111111111,0.45107438728680943,0.5660798563414415,207.11111111111111,0.4455608065563594,0.6725339256016105,sse,5912.745906838795,5912.566023889842,0.03970603322778134,0.14017691572504926
simulation_data/rho_0.190__w_0.680__cov_0.50,0.19,0.68,0.5,239.77777777777777,0.3362215878247575,0.5397231849898521,217.44444444444446,0.29864040689159804,0.4989032379607796,205.40740740740742,0.2889988788409977,0.629642440900331,sse,5916.158249104809,5916.10378811547,0.004151416802928017,0.050309572535550275
simulation_data/rho_0.210__w_0.620__cov_1.40,0.21,0.62,1.4,231.33333333333334,0.2921106755528873,0.2941089032100511,220.22222222222223,0.2178086249078136,0.4705793543143158,210.96296296296296,0.19504418433867265,0.6132510833526853,sse,5920.105357559098,5920.069913640498,0.034246078230013,0.001197840369891056
simulation_data/rho_0.170__w_0.720__cov_0.50,0.17,0.72,0.5,233.11111111111111,0.3977598474679642,0.495813417268131,223.66666666666666,0.34654663034880856,0.5243984164884672,205.1851851851852,0.3378174240125617,0.6450738193833997,sse,5922.058492769035,5922.02101611034,0.0013687343346398453,0.036107924361201436
simulation_data/rho_0.170__w_0.940__cov_0.10,0.17,0.94,0.1,237.77777777777777,0.5688776208616494,0.677756302894449,222.22222222222223,0.5636933846598295,0.5870549762449777,201.85185185185185,0.5688430371929782,0.6904976358441609,sse,5924.666878345064,5924.360564781215,0.1562630239157652,0.15005053993499962
simulation_data/rho_0.210__w_0.520__cov_0.50,0.21,0.52,0.5,240.22222222222223,0.1685988754030115,0.49404571143780374,213.22222222222223,0.1033291974341597,0.4345061738537387,209.48148148148147,0.053246204007015414,0.5598508177243129,sse,5926.774604754767,5926.577379128552,0.16406966839164927,0.03315595782360939
simulation_data/rho_0.170__w_0.800__cov_1.60,0.17,0.8,1.6,236.88888888888889,0.4890982804984245,0.3371644118829842,217.0,0.4508899415540577,0.5518092042494959,209.25925925925924,0.4521320932693392,0.6728317488457607,sse,5929.24510045615,5929.186553037589,0.04600693222528704,0.012540486335113794
simulation_data/rho_0.170__w_1.000__cov_1.50,0.17,1.0,1.5,238.88888888888889,0.6715772321338176,0.40824431631800767,223.55555555555554,0.6388728200240624,0.619470781301348,198.51851851851853,0.6361223919871396,0.7027283479915949,sse,5935.32742949328,5935.00258258789,0.28434220311077224,0.040504702278735594
simulation_data/rho_0.170__w_0.860__cov_0.00,0.17,0.86,0.0,241.55555555555554,0.501667321844638,0.7060907188627046,214.66666666666666,0.5144728434373839,0.583976263733849,206.59259259259258,0.5161949273408795,0.684651556801854,sse,5935.389506786956,5935.128915078343,0.09124967162319274,0.1693420369902286
simulation_data/rho_0.210__w_0.620__cov_1.90,0.21,0.62,1.9,232.0,0.281028824500811,0.23669048009104104,220.0,0.21942700011795752,0.4734841485697101,210.8148148148148,0.19109482914250517,0.613350025126197,sse,5937.526896484455,5937.482300400942,0.03717400856244012,0.007422074950579531
simulation_data/rho_0.190__w_0.720__cov_0.40,0.19,0.72,0.4,232.88888888888889,0.4149552072891887,0.5403592329188451,222.55555555555554,0.3450070681925277,0.5239354319310272,207.03703703703707,0.33575489662684216,0.6494598554376568,sse,5938.203677477892,5938.147780664147,0.0016761772084946008,0.05422063653502093
simulation_data/rho_0.170__w_0.860__cov_0.60,0.17,0.86,0.6,230.44444444444446,0.551351047927585,0.5131865804085416,225.33333333333334,0.5180504113213842,0.5796401146245387,205.85185185185185,0.5173899099737586,0.6870064941840434,sse,5941.710659621778,5941.547109903504,0.1064797200222932,0.05706999825210321
simulation_data/rho_0.170__w_0.960__cov_0.10,0.17,0.96,0.1,235.55555555555554,0.5969993028961098,0.6761646711576131,223.88888888888889,0.57606587905125,0.6000600715701621,202.44444444444446,0.581064073748261,0.696443319537496,sse,5942.812227135711,5942.47948726716,0.17958391324395728,0.15315595530636167
simulation_data/rho_0.170__w_0.820__cov_0.70,0.17,0.82,0.7,234.88888888888889,0.49676507275447723,0.4943333310428315,221.44444444444446,0.47244428659896415,0.5591404827271751,206.44444444444446,0.4711849683739543,0.6796735260103427,sse,5943.549897247102,5943.445573835659,0.0593188793409155,0.045004532102148664
simulation_data/rho_0.170__w_0.720__cov_2.40,0.17,0.72,2.4,234.0,0.4040359212648183,0.1940306859686226,220.33333333333334,0.3436799631342977,0.5268520537888945,208.66666666666666,0.3402683297278109,0.64916139398557,sse,5944.03600724479,5944.012858848725,0.0014915193104753188,0.021656876755044845
simulation_data/rho_0.190__w_0.620__cov_1.90,0.19,0.62,1.9,224.88888888888889,0.2856726348359531,0.22251569729504794,225.55555555555554,0.2174782115813914,0.48577753964907633,210.2962962962963,0.19267997291792238,0.6121103292655429,sse,5948.552080041159,5948.505900976083,0.036194806185011995,0.009984258891419285
simulation_data/rho_0.170__w_0.740__cov_2.40,0.17,0.74,2.4,227.77777777777777,0.4305730653159706,0.220870462717364,221.77777777777777,0.3898136687926922,0.5444210892584533,212.5185185185185,0.369855602292812,0.6629305631739454,sse,5952.531951108903,5952.502933196673,0.009553327523228102,0.01946458470610871
simulation_data/rho_0.170__w_0.960__cov_1.90,0.17,0.96,1.9,234.22222222222223,0.6404713789809524,0.357324074326568,224.66666666666666,0.5890280460166,0.6123398325335331,203.11111111111114,0.5803085256220549,0.700801561383815,sse,5960.6979096129235,5960.4606075153515,0.20561273346531106,0.03168936410748065
simulation_data/rho_0.170__w_0.860__cov_0.20,0.17,0.86,0.2,232.0,0.5176797252958903,0.6304647007884001,221.88888888888889,0.5175739513487242,0.5693580789682691,208.96296296296293,0.5128843822341094,0.6912084999131197,sse,5961.648583649573,5961.438722208098,0.09485919418943761,0.11500224728524198
simulation_data/rho_0.170__w_1.000__cov_0.20,0.17,1.0,0.2,236.88888888888889,0.629788635807402,0.6581590726834443,223.77777777777777,0.6348069776817995,0.6090229566835449,201.25925925925924,0.6366219300096433,0.7036516022009606,sse,5962.907181657439,5962.502175315058,0.2605059101682813,0.1445004322132908
simulation_data/rho_0.210__w_0.560__cov_2.20,0.21,0.56,2.2,232.0,0.19771147820073645,0.2215750502670642,221.0,0.15003070852033457,0.44044653692207875,210.0,0.10791207847361109,0.5825446604520832,sse,5963.114080643567,5962.9944996978365,0.1084987508713527,0.011082194859113435
simulation_data/rho_0.230__w_0.580__cov_2.20,0.23,0.58,2.2,238.44444444444446,0.23497198104208147,0.24321239913957957,218.33333333333334,0.1670590758782886,0.44329326157223936,206.51851851851853,0.13498191018872788,0.5845609730739548,sse,5963.133408248637,5963.046748670213,0.0795929247329045,0.00706665369194517
simulation_data/rho_0.230__w_0.540__cov_0.20,0.23,0.54,0.2,244.66666666666666,0.1828605722746061,0.614272354956703,214.0,0.12809387142507014,0.498912196330645,203.7037037037037,0.07172662226565435,0.5566376808039603,sse,5967.035163122214,5966.80831698934,0.13849357253345299,0.08835256034088367
simulation_data/rho_0.210__w_0.700__cov_1.00,0.21,0.7,1.0,238.88888888888889,0.3720619899348738,0.46125147125646315,216.66666666666666,0.32573033579112987,0.5044306578513184,207.92592592592592,0.33011585590199616,0.6336406001229187,sse,5967.100408872924,5967.07704622728,0.0008124449170437329,0.022550200727240732
simulation_data/rho_0.190__w_0.760__cov_1.80,0.19,0.76,1.8,231.77777777777777,0.4445413065452427,0.31486305053072977,220.22222222222223,0.4008301740596402,0.543079372298135,211.11111111111114,0.3929786860913063,0.664820990718878,sse,5968.266618437698,5968.241105167336,0.015719607852948604,0.009793662508299328
simulation_data/rho_0.210__w_0.760__cov_0.90,0.21,0.76,0.9,244.66666666666666,0.43112814085314866,0.49415470990429167,218.11111111111111,0.4079975972842258,0.5362599867186065,198.51851851851853,0.39485819611411593,0.6456193375174567,sse,5968.273221433444,5968.220395639038,0.01598098538915899,0.03684480901781976
simulation_data/rho_0.170__w_0.760__cov_1.40,0.17,0.76,1.4,228.22222222222223,0.44880145324878334,0.3246981480512985,224.11111111111111,0.4023654700500818,0.5495258487329487,209.7037037037037,0.39700138788221345,0.6635882338349793,sse,5969.84414149882,5969.816529734502,0.017109269731011453,0.010502494586998017
simulation_data/rho_0.150__w_0.940__cov_0.20,0.15,0.94,0.2,232.66666666666666,0.5757280828839897,0.6328973564246101,223.33333333333334,0.5638705108680218,0.5889320571078918,206.66666666666666,0.5664664843691649,0.6992750600033519,sse,5970.201130834108,5969.92134995601,0.1575926501634549,0.12218822793416229
simulation_data/rho_0.170__w_0.960__cov_2.20,0.17,0.96,2.2,235.11111111111111,0.6347114333832523,0.31539892717741763,222.55555555555554,0.5872830402521719,0.6081589631577398,205.1851851851852,0.5802133520912472,0.7034163176456789,sse,5974.360178800855,5974.128599884591,0.2018072750371209,0.029771641226101493
simulation_data/rho_0.190__w_0.820__cov_1.00,0.19,0.82,1.0,240.66666666666666,0.49547365209726446,0.4492198093448998,217.44444444444446,0.4697378931577601,0.5541037321395301,205.11111111111111,0.4743881808585411,0.6719031479585413,sse,5977.883970361859,5977.79550265145,0.05928896115874374,0.0291787492494006
simulation_data/rho_0.190__w_0.760__cov_2.30,0.19,0.76,2.3,232.44444444444446,0.44783472355484233,0.3039023202389096,220.33333333333334,0.4023787447148164,0.5440357903679551,210.5185185185185,0.3872550407410149,0.664733610472737,sse,5978.832026979996,5978.8064860323575,0.015404410909890923,0.010136536729498451
simulation_data/rho_0.150__w_0.900__cov_0.80,0.15,0.9,0.8,234.88888888888889,0.5459369393541584,0.49787395550939656,222.33333333333334,0.5472871556010722,0.5909187337794511,205.77777777777774,0.5468817325751227,0.6935442455725307,sse,5979.632974952564,5979.447698737378,0.13015995815510462,0.055116257031165315
simulation_data/rho_0.190__w_0.880__cov_2.30,0.19,0.88,2.3,237.11111111111111,0.5558405964762165,0.29637186763590195,217.88888888888889,0.5332017657566184,0.5839485529434424,208.66666666666663,0.5238332472412357,0.6947119694975377,sse,5979.822515730395,5979.68305285225,0.11679223660541621,0.02267064154084903
simulation_data/rho_0.230__w_0.540__cov_1.40,0.23,0.54,1.4,239.55555555555554,0.18716426061737454,0.3163626476412706,217.33333333333334,0.13732119060739936,0.422133760722909,206.59259259259258,0.0769567112491702,0.5628148394208456,sse,5980.057155405925,5979.922565871996,0.13073879887155848,0.0038507350575554293
simulation_data/rho_0.210__w_0.660__cov_1.00,0.21,0.66,1.0,238.66666666666666,0.32525937844544894,0.4416041088481944,220.33333333333334,0.2759944590947325,0.49512937357581144,204.07407407407408,0.26521193202615406,0.618256026829229,sse,5982.416545368221,5982.3919885362,0.008669540166338542,0.015887291854639787
simulation_data/rho_0.170__w_1.000__cov_0.70,0.17,1.0,0.7,242.66666666666666,0.6439011334487438,0.519712739531837,219.33333333333334,0.6386984760782924,0.6057303821471871,200.07407407407405,0.6415342115523308,0.7046698464957029,sse,5982.839778996771,5982.4973305391295,0.2730887777345902,0.06935967990770524
simulation_data/rho_0.170__w_0.860__cov_0.30,0.17,0.86,0.3,234.0,0.5236235695091795,0.5793511434715451,222.88888888888889,0.5199172074633842,0.5754763343654318,206.07407407407408,0.5183675154235002,0.6878619936021892,sse,5985.411925658334,5985.226001838084,0.09955926944967149,0.08636455080021982
simulation_data/rho_0.210__w_0.540__cov_1.60,0.21,0.54,1.6,230.22222222222223,0.18698520531437293,0.28120274466795114,220.44444444444446,0.1391607840552715,0.4315158167163307,212.37037037037035,0.07642859486296444,0.5740274625575124,sse,5985.431704355125,5985.297448117028,0.13038029588691422,0.0038759422095963614
simulation_data/rho_0.210__w_0.520__cov_2.00,0.21,0.52,2.0,238.66666666666666,0.17396866964523247,0.2522162344130112,219.77777777777777,0.10618290325175878,0.41577507375523837,204.8148148148148,0.057100259040319075,0.5538866406238536,sse,5985.681994910798,5985.513770195463,0.15848876086360497,0.009735954470895572
